id,path,r0,r1,c0,c1
398,/home/dziurawy-beret/houzz_final/00013.jpg,387,583,267,463
399,/home/dziurawy-beret/houzz_final/00013.jpg,337,533,357,553
400,/home/dziurawy-beret/houzz_final/00013.jpg,472,668,553,749
401,/home/dziurawy-beret/houzz_final/00013.jpg,228,424,414,610
402,/home/dziurawy-beret/houzz_final/00013.jpg,560,756,686,882
403,/home/dziurawy-beret/houzz_final/00013.jpg,206,402,365,561
404,/home/dziurawy-beret/houzz_final/00013.jpg,424,620,372,568
405,/home/dziurawy-beret/houzz_final/00013.jpg,356,552,274,470
406,/home/dziurawy-beret/houzz_final/00013.jpg,390,586,644,840
407,/home/dziurawy-beret/houzz_final/00013.jpg,93,289,91,287
408,/home/dziurawy-beret/houzz_final/00013.jpg,507,703,769,965
409,/home/dziurawy-beret/houzz_final/00013.jpg,416,612,573,769
410,/home/dziurawy-beret/houzz_final/00013.jpg,381,577,560,756
411,/home/dziurawy-beret/houzz_final/00013.jpg,53,249,537,733
412,/home/dziurawy-beret/houzz_final/00013.jpg,531,727,195,391
413,/home/dziurawy-beret/houzz_final/00013.jpg,168,364,369,565
414,/home/dziurawy-beret/houzz_final/00013.jpg,389,585,298,494
415,/home/dziurawy-beret/houzz_final/00013.jpg,350,546,193,389
416,/home/dziurawy-beret/houzz_final/00013.jpg,392,588,220,416
417,/home/dziurawy-beret/houzz_final/00013.jpg,384,580,296,492
418,/home/dziurawy-beret/houzz_final/00013.jpg,95,291,384,580
419,/home/dziurawy-beret/houzz_final/00013.jpg,234,430,593,789
420,/home/dziurawy-beret/houzz_final/00014.jpg,444,640,173,369
421,/home/dziurawy-beret/houzz_final/00014.jpg,113,309,177,373
422,/home/dziurawy-beret/houzz_final/00014.jpg,49,245,780,976
423,/home/dziurawy-beret/houzz_final/00014.jpg,290,486,697,893
424,/home/dziurawy-beret/houzz_final/00014.jpg,494,690,596,792
425,/home/dziurawy-beret/houzz_final/00014.jpg,187,383,592,788
426,/home/dziurawy-beret/houzz_final/00014.jpg,355,551,716,912
427,/home/dziurawy-beret/houzz_final/00014.jpg,17,213,66,262
428,/home/dziurawy-beret/houzz_final/00014.jpg,31,227,276,472
429,/home/dziurawy-beret/houzz_final/00014.jpg,180,376,189,385
430,/home/dziurawy-beret/houzz_final/00014.jpg,485,681,668,864
431,/home/dziurawy-beret/houzz_final/00014.jpg,106,302,177,373
432,/home/dziurawy-beret/houzz_final/00014.jpg,113,309,110,306
433,/home/dziurawy-beret/houzz_final/00014.jpg,527,723,396,592
434,/home/dziurawy-beret/houzz_final/00014.jpg,317,513,147,343
435,/home/dziurawy-beret/houzz_final/00014.jpg,534,730,490,686
436,/home/dziurawy-beret/houzz_final/00014.jpg,295,491,127,323
437,/home/dziurawy-beret/houzz_final/00014.jpg,223,419,629,825
438,/home/dziurawy-beret/houzz_final/00014.jpg,108,304,179,375
439,/home/dziurawy-beret/houzz_final/00014.jpg,129,325,607,803
440,/home/dziurawy-beret/houzz_final/00014.jpg,361,557,787,983
441,/home/dziurawy-beret/houzz_final/00014.jpg,121,317,784,980
442,/home/dziurawy-beret/houzz_final/00014.jpg,323,519,678,874
443,/home/dziurawy-beret/houzz_final/00014.jpg,231,427,620,816
444,/home/dziurawy-beret/houzz_final/00014.jpg,48,244,15,211
445,/home/dziurawy-beret/houzz_final/00014.jpg,103,299,651,847
446,/home/dziurawy-beret/houzz_final/00014.jpg,470,666,307,503
447,/home/dziurawy-beret/houzz_final/00014.jpg,212,408,475,671
448,/home/dziurawy-beret/houzz_final/00014.jpg,63,259,130,326
449,/home/dziurawy-beret/houzz_final/00014.jpg,431,627,663,859
450,/home/dziurawy-beret/houzz_final/00015.jpg,403,599,270,466
451,/home/dziurawy-beret/houzz_final/00015.jpg,240,436,449,645
452,/home/dziurawy-beret/houzz_final/00015.jpg,112,308,808,1004
453,/home/dziurawy-beret/houzz_final/00015.jpg,420,616,648,844
454,/home/dziurawy-beret/houzz_final/00015.jpg,109,305,590,786
455,/home/dziurawy-beret/houzz_final/00015.jpg,469,665,244,440
456,/home/dziurawy-beret/houzz_final/00015.jpg,316,512,166,362
457,/home/dziurawy-beret/houzz_final/00015.jpg,37,233,576,772
458,/home/dziurawy-beret/houzz_final/00015.jpg,179,375,634,830
459,/home/dziurawy-beret/houzz_final/00015.jpg,90,286,2,198
460,/home/dziurawy-beret/houzz_final/00015.jpg,161,357,816,1012
461,/home/dziurawy-beret/houzz_final/00015.jpg,350,546,508,704
462,/home/dziurawy-beret/houzz_final/00015.jpg,556,752,629,825
463,/home/dziurawy-beret/houzz_final/00015.jpg,110,306,540,736
464,/home/dziurawy-beret/houzz_final/00015.jpg,206,402,616,812
465,/home/dziurawy-beret/houzz_final/00015.jpg,17,213,748,944
466,/home/dziurawy-beret/houzz_final/00015.jpg,467,663,424,620
467,/home/dziurawy-beret/houzz_final/00015.jpg,341,537,61,257
468,/home/dziurawy-beret/houzz_final/00015.jpg,408,604,214,410
469,/home/dziurawy-beret/houzz_final/00015.jpg,426,622,309,505
470,/home/dziurawy-beret/houzz_final/00015.jpg,547,743,39,235
471,/home/dziurawy-beret/houzz_final/00015.jpg,219,415,305,501
472,/home/dziurawy-beret/houzz_final/00015.jpg,290,486,6,202
473,/home/dziurawy-beret/houzz_final/00015.jpg,571,767,227,423
474,/home/dziurawy-beret/houzz_final/00015.jpg,414,610,412,608
475,/home/dziurawy-beret/houzz_final/00015.jpg,362,558,19,215
476,/home/dziurawy-beret/houzz_final/00015.jpg,355,551,271,467
477,/home/dziurawy-beret/houzz_final/00015.jpg,159,355,233,429
478,/home/dziurawy-beret/houzz_final/00015.jpg,31,227,25,221
479,/home/dziurawy-beret/houzz_final/00015.jpg,98,294,194,390
480,/home/dziurawy-beret/houzz_final/00016.jpg,488,684,412,608
481,/home/dziurawy-beret/houzz_final/00016.jpg,226,422,331,527
482,/home/dziurawy-beret/houzz_final/00016.jpg,438,634,363,559
483,/home/dziurawy-beret/houzz_final/00016.jpg,302,498,108,304
484,/home/dziurawy-beret/houzz_final/00016.jpg,227,423,422,618
485,/home/dziurawy-beret/houzz_final/00016.jpg,7,203,255,451
486,/home/dziurawy-beret/houzz_final/00016.jpg,523,719,478,674
487,/home/dziurawy-beret/houzz_final/00016.jpg,221,417,116,312
488,/home/dziurawy-beret/houzz_final/00016.jpg,52,248,257,453
489,/home/dziurawy-beret/houzz_final/00016.jpg,27,223,561,757
490,/home/dziurawy-beret/houzz_final/00016.jpg,417,613,71,267
491,/home/dziurawy-beret/houzz_final/00016.jpg,173,369,519,715
492,/home/dziurawy-beret/houzz_final/00016.jpg,153,349,230,426
493,/home/dziurawy-beret/houzz_final/00016.jpg,121,317,235,431
494,/home/dziurawy-beret/houzz_final/00016.jpg,61,257,77,273
495,/home/dziurawy-beret/houzz_final/00016.jpg,150,346,122,318
496,/home/dziurawy-beret/houzz_final/00016.jpg,343,539,365,561
497,/home/dziurawy-beret/houzz_final/00016.jpg,274,470,351,547
498,/home/dziurawy-beret/houzz_final/00016.jpg,547,743,420,616
499,/home/dziurawy-beret/houzz_final/00016.jpg,19,215,325,521
500,/home/dziurawy-beret/houzz_final/00016.jpg,362,558,336,532
501,/home/dziurawy-beret/houzz_final/00016.jpg,310,506,111,307
502,/home/dziurawy-beret/houzz_final/00016.jpg,352,548,615,811
503,/home/dziurawy-beret/houzz_final/00016.jpg,77,273,27,223
504,/home/dziurawy-beret/houzz_final/00016.jpg,83,279,659,855
505,/home/dziurawy-beret/houzz_final/00016.jpg,78,274,782,978
506,/home/dziurawy-beret/houzz_final/00016.jpg,15,211,797,993
507,/home/dziurawy-beret/houzz_final/00016.jpg,106,302,729,925
508,/home/dziurawy-beret/houzz_final/00016.jpg,222,418,627,823
509,/home/dziurawy-beret/houzz_final/00016.jpg,470,666,304,500
510,/home/dziurawy-beret/houzz_final/00017.jpg,136,332,793,989
511,/home/dziurawy-beret/houzz_final/00017.jpg,515,711,731,927
512,/home/dziurawy-beret/houzz_final/00017.jpg,95,291,378,574
513,/home/dziurawy-beret/houzz_final/00017.jpg,157,353,684,880
514,/home/dziurawy-beret/houzz_final/00017.jpg,228,424,427,623
515,/home/dziurawy-beret/houzz_final/00017.jpg,138,334,677,873
516,/home/dziurawy-beret/houzz_final/00017.jpg,388,584,192,388
517,/home/dziurawy-beret/houzz_final/00017.jpg,410,606,820,1016
518,/home/dziurawy-beret/houzz_final/00017.jpg,493,689,178,374
519,/home/dziurawy-beret/houzz_final/00017.jpg,40,236,108,304
520,/home/dziurawy-beret/houzz_final/00017.jpg,167,363,674,870
521,/home/dziurawy-beret/houzz_final/00017.jpg,95,291,646,842
522,/home/dziurawy-beret/houzz_final/00017.jpg,469,665,625,821
523,/home/dziurawy-beret/houzz_final/00017.jpg,451,647,487,683
524,/home/dziurawy-beret/houzz_final/00017.jpg,176,372,508,704
525,/home/dziurawy-beret/houzz_final/00017.jpg,172,368,532,728
526,/home/dziurawy-beret/houzz_final/00017.jpg,262,458,7,203
527,/home/dziurawy-beret/houzz_final/00017.jpg,181,377,365,561
528,/home/dziurawy-beret/houzz_final/00017.jpg,321,517,460,656
529,/home/dziurawy-beret/houzz_final/00017.jpg,568,764,752,948
530,/home/dziurawy-beret/houzz_final/00017.jpg,449,645,489,685
531,/home/dziurawy-beret/houzz_final/00017.jpg,67,263,436,632
532,/home/dziurawy-beret/houzz_final/00017.jpg,310,506,648,844
533,/home/dziurawy-beret/houzz_final/00017.jpg,454,650,265,461
534,/home/dziurawy-beret/houzz_final/00017.jpg,489,685,697,893
535,/home/dziurawy-beret/houzz_final/00017.jpg,476,672,325,521
536,/home/dziurawy-beret/houzz_final/00017.jpg,29,225,359,555
537,/home/dziurawy-beret/houzz_final/00017.jpg,92,288,529,725
538,/home/dziurawy-beret/houzz_final/00017.jpg,206,402,90,286
539,/home/dziurawy-beret/houzz_final/00017.jpg,463,659,695,891
540,/home/dziurawy-beret/houzz_final/00018.jpg,157,353,825,1021
541,/home/dziurawy-beret/houzz_final/00018.jpg,39,235,457,653
542,/home/dziurawy-beret/houzz_final/00018.jpg,206,402,692,888
543,/home/dziurawy-beret/houzz_final/00018.jpg,30,226,496,692
544,/home/dziurawy-beret/houzz_final/00018.jpg,184,380,222,418
545,/home/dziurawy-beret/houzz_final/00018.jpg,495,691,205,401
546,/home/dziurawy-beret/houzz_final/00018.jpg,337,533,154,350
547,/home/dziurawy-beret/houzz_final/00018.jpg,24,220,420,616
548,/home/dziurawy-beret/houzz_final/00018.jpg,297,493,789,985
549,/home/dziurawy-beret/houzz_final/00018.jpg,101,297,516,712
550,/home/dziurawy-beret/houzz_final/00018.jpg,336,532,667,863
551,/home/dziurawy-beret/houzz_final/00018.jpg,46,242,473,669
552,/home/dziurawy-beret/houzz_final/00018.jpg,302,498,408,604
553,/home/dziurawy-beret/houzz_final/00018.jpg,497,693,141,337
554,/home/dziurawy-beret/houzz_final/00018.jpg,36,232,795,991
555,/home/dziurawy-beret/houzz_final/00018.jpg,109,305,391,587
556,/home/dziurawy-beret/houzz_final/00018.jpg,551,747,440,636
557,/home/dziurawy-beret/houzz_final/00018.jpg,364,560,826,1022
558,/home/dziurawy-beret/houzz_final/00018.jpg,270,466,280,476
559,/home/dziurawy-beret/houzz_final/00018.jpg,493,689,233,429
560,/home/dziurawy-beret/houzz_final/00018.jpg,450,646,703,899
561,/home/dziurawy-beret/houzz_final/00018.jpg,208,404,7,203
562,/home/dziurawy-beret/houzz_final/00018.jpg,232,428,308,504
563,/home/dziurawy-beret/houzz_final/00018.jpg,415,611,750,946
564,/home/dziurawy-beret/houzz_final/00018.jpg,204,400,100,296
565,/home/dziurawy-beret/houzz_final/00018.jpg,339,535,226,422
566,/home/dziurawy-beret/houzz_final/00018.jpg,328,524,101,297
567,/home/dziurawy-beret/houzz_final/00018.jpg,405,601,35,231
568,/home/dziurawy-beret/houzz_final/00018.jpg,40,236,76,272
569,/home/dziurawy-beret/houzz_final/00018.jpg,276,472,496,692
570,/home/dziurawy-beret/houzz_final/00019.jpg,68,264,421,617
571,/home/dziurawy-beret/houzz_final/00019.jpg,221,417,192,388
572,/home/dziurawy-beret/houzz_final/00019.jpg,381,577,710,906
573,/home/dziurawy-beret/houzz_final/00019.jpg,275,471,183,379
574,/home/dziurawy-beret/houzz_final/00019.jpg,368,564,815,1011
575,/home/dziurawy-beret/houzz_final/00019.jpg,445,641,643,839
576,/home/dziurawy-beret/houzz_final/00019.jpg,557,753,187,383
577,/home/dziurawy-beret/houzz_final/00019.jpg,65,261,612,808
578,/home/dziurawy-beret/houzz_final/00019.jpg,415,611,492,688
579,/home/dziurawy-beret/houzz_final/00019.jpg,446,642,400,596
580,/home/dziurawy-beret/houzz_final/00019.jpg,546,742,323,519
581,/home/dziurawy-beret/houzz_final/00019.jpg,156,352,147,343
582,/home/dziurawy-beret/houzz_final/00019.jpg,514,710,202,398
583,/home/dziurawy-beret/houzz_final/00019.jpg,6,202,156,352
584,/home/dziurawy-beret/houzz_final/00019.jpg,562,758,370,566
585,/home/dziurawy-beret/houzz_final/00019.jpg,371,567,40,236
586,/home/dziurawy-beret/houzz_final/00019.jpg,26,222,189,385
587,/home/dziurawy-beret/houzz_final/00019.jpg,98,294,427,623
588,/home/dziurawy-beret/houzz_final/00019.jpg,10,206,580,776
589,/home/dziurawy-beret/houzz_final/00019.jpg,155,351,508,704
590,/home/dziurawy-beret/houzz_final/00019.jpg,462,658,595,791
591,/home/dziurawy-beret/houzz_final/00019.jpg,409,605,687,883
592,/home/dziurawy-beret/houzz_final/00019.jpg,512,708,125,321
593,/home/dziurawy-beret/houzz_final/00019.jpg,425,621,742,938
594,/home/dziurawy-beret/houzz_final/00019.jpg,526,722,182,378
595,/home/dziurawy-beret/houzz_final/00019.jpg,351,547,203,399
596,/home/dziurawy-beret/houzz_final/00019.jpg,40,236,389,585
597,/home/dziurawy-beret/houzz_final/00019.jpg,3,199,115,311
598,/home/dziurawy-beret/houzz_final/00019.jpg,3,199,305,501
599,/home/dziurawy-beret/houzz_final/00019.jpg,216,412,553,749
600,/home/dziurawy-beret/houzz_final/00020.jpg,195,391,253,449
601,/home/dziurawy-beret/houzz_final/00020.jpg,380,576,454,650
602,/home/dziurawy-beret/houzz_final/00020.jpg,182,378,616,812
603,/home/dziurawy-beret/houzz_final/00020.jpg,404,600,403,599
604,/home/dziurawy-beret/houzz_final/00020.jpg,129,325,614,810
605,/home/dziurawy-beret/houzz_final/00020.jpg,91,287,731,927
606,/home/dziurawy-beret/houzz_final/00020.jpg,43,239,175,371
607,/home/dziurawy-beret/houzz_final/00020.jpg,366,562,185,381
608,/home/dziurawy-beret/houzz_final/00020.jpg,361,557,178,374
609,/home/dziurawy-beret/houzz_final/00020.jpg,95,291,422,618
610,/home/dziurawy-beret/houzz_final/00020.jpg,412,608,296,492
611,/home/dziurawy-beret/houzz_final/00020.jpg,311,507,279,475
612,/home/dziurawy-beret/houzz_final/00020.jpg,568,764,655,851
613,/home/dziurawy-beret/houzz_final/00020.jpg,497,693,272,468
614,/home/dziurawy-beret/houzz_final/00020.jpg,296,492,47,243
615,/home/dziurawy-beret/houzz_final/00020.jpg,477,673,38,234
616,/home/dziurawy-beret/houzz_final/00020.jpg,268,464,191,387
617,/home/dziurawy-beret/houzz_final/00020.jpg,0,196,52,248
618,/home/dziurawy-beret/houzz_final/00020.jpg,247,443,725,921
619,/home/dziurawy-beret/houzz_final/00020.jpg,74,270,233,429
620,/home/dziurawy-beret/houzz_final/00020.jpg,405,601,108,304
621,/home/dziurawy-beret/houzz_final/00020.jpg,166,362,30,226
622,/home/dziurawy-beret/houzz_final/00020.jpg,15,211,511,707
623,/home/dziurawy-beret/houzz_final/00020.jpg,502,698,724,920
624,/home/dziurawy-beret/houzz_final/00020.jpg,21,217,825,1021
625,/home/dziurawy-beret/houzz_final/00020.jpg,567,763,741,937
626,/home/dziurawy-beret/houzz_final/00020.jpg,63,259,417,613
627,/home/dziurawy-beret/houzz_final/00020.jpg,433,629,685,881
628,/home/dziurawy-beret/houzz_final/00020.jpg,303,499,114,310
629,/home/dziurawy-beret/houzz_final/00020.jpg,369,565,824,1020
630,/home/dziurawy-beret/houzz_final/00021.jpg,126,322,72,268
631,/home/dziurawy-beret/houzz_final/00021.jpg,409,605,479,675
632,/home/dziurawy-beret/houzz_final/00021.jpg,389,585,785,981
633,/home/dziurawy-beret/houzz_final/00021.jpg,161,357,496,692
634,/home/dziurawy-beret/houzz_final/00021.jpg,233,429,127,323
635,/home/dziurawy-beret/houzz_final/00021.jpg,184,380,570,766
636,/home/dziurawy-beret/houzz_final/00021.jpg,195,391,247,443
637,/home/dziurawy-beret/houzz_final/00021.jpg,93,289,299,495
638,/home/dziurawy-beret/houzz_final/00021.jpg,270,466,441,637
639,/home/dziurawy-beret/houzz_final/00021.jpg,186,382,140,336
640,/home/dziurawy-beret/houzz_final/00021.jpg,386,582,479,675
641,/home/dziurawy-beret/houzz_final/00021.jpg,368,564,218,414
642,/home/dziurawy-beret/houzz_final/00021.jpg,239,435,431,627
643,/home/dziurawy-beret/houzz_final/00021.jpg,545,741,529,725
644,/home/dziurawy-beret/houzz_final/00021.jpg,569,765,513,709
645,/home/dziurawy-beret/houzz_final/00021.jpg,247,443,226,422
646,/home/dziurawy-beret/houzz_final/00021.jpg,237,433,267,463
647,/home/dziurawy-beret/houzz_final/00021.jpg,175,371,479,675
648,/home/dziurawy-beret/houzz_final/00021.jpg,361,557,180,376
649,/home/dziurawy-beret/houzz_final/00021.jpg,478,674,418,614
650,/home/dziurawy-beret/houzz_final/00021.jpg,553,749,464,660
651,/home/dziurawy-beret/houzz_final/00021.jpg,7,203,505,701
652,/home/dziurawy-beret/houzz_final/00021.jpg,0,196,328,524
653,/home/dziurawy-beret/houzz_final/00021.jpg,312,508,581,777
654,/home/dziurawy-beret/houzz_final/00021.jpg,57,253,474,670
655,/home/dziurawy-beret/houzz_final/00021.jpg,134,330,498,694
656,/home/dziurawy-beret/houzz_final/00021.jpg,507,703,688,884
657,/home/dziurawy-beret/houzz_final/00021.jpg,417,613,538,734
658,/home/dziurawy-beret/houzz_final/00021.jpg,443,639,439,635
659,/home/dziurawy-beret/houzz_final/00021.jpg,169,365,382,578
660,/home/dziurawy-beret/houzz_final/00022.jpg,106,302,385,581
661,/home/dziurawy-beret/houzz_final/00022.jpg,286,482,628,824
662,/home/dziurawy-beret/houzz_final/00022.jpg,62,258,29,225
663,/home/dziurawy-beret/houzz_final/00022.jpg,233,429,478,674
664,/home/dziurawy-beret/houzz_final/00022.jpg,186,382,496,692
665,/home/dziurawy-beret/houzz_final/00022.jpg,352,548,482,678
666,/home/dziurawy-beret/houzz_final/00022.jpg,540,736,83,279
667,/home/dziurawy-beret/houzz_final/00022.jpg,197,393,31,227
668,/home/dziurawy-beret/houzz_final/00022.jpg,320,516,748,944
669,/home/dziurawy-beret/houzz_final/00022.jpg,304,500,468,664
670,/home/dziurawy-beret/houzz_final/00022.jpg,494,690,271,467
671,/home/dziurawy-beret/houzz_final/00022.jpg,513,709,597,793
672,/home/dziurawy-beret/houzz_final/00022.jpg,102,298,284,480
673,/home/dziurawy-beret/houzz_final/00022.jpg,321,517,770,966
674,/home/dziurawy-beret/houzz_final/00022.jpg,380,576,772,968
675,/home/dziurawy-beret/houzz_final/00022.jpg,562,758,18,214
676,/home/dziurawy-beret/houzz_final/00022.jpg,368,564,494,690
677,/home/dziurawy-beret/houzz_final/00022.jpg,207,403,6,202
678,/home/dziurawy-beret/houzz_final/00022.jpg,200,396,359,555
679,/home/dziurawy-beret/houzz_final/00022.jpg,140,336,290,486
680,/home/dziurawy-beret/houzz_final/00022.jpg,64,260,363,559
681,/home/dziurawy-beret/houzz_final/00022.jpg,395,591,323,519
682,/home/dziurawy-beret/houzz_final/00022.jpg,509,705,747,943
683,/home/dziurawy-beret/houzz_final/00022.jpg,469,665,478,674
684,/home/dziurawy-beret/houzz_final/00022.jpg,463,659,363,559
685,/home/dziurawy-beret/houzz_final/00022.jpg,458,654,363,559
686,/home/dziurawy-beret/houzz_final/00022.jpg,381,577,472,668
687,/home/dziurawy-beret/houzz_final/00022.jpg,174,370,228,424
688,/home/dziurawy-beret/houzz_final/00022.jpg,261,457,586,782
689,/home/dziurawy-beret/houzz_final/00022.jpg,295,491,106,302
690,/home/dziurawy-beret/houzz_final/00023.jpg,463,659,77,273
691,/home/dziurawy-beret/houzz_final/00023.jpg,146,342,570,766
692,/home/dziurawy-beret/houzz_final/00023.jpg,192,388,81,277
693,/home/dziurawy-beret/houzz_final/00023.jpg,209,405,819,1015
694,/home/dziurawy-beret/houzz_final/00023.jpg,9,205,625,821
695,/home/dziurawy-beret/houzz_final/00023.jpg,167,363,342,538
696,/home/dziurawy-beret/houzz_final/00023.jpg,485,681,221,417
697,/home/dziurawy-beret/houzz_final/00023.jpg,183,379,738,934
698,/home/dziurawy-beret/houzz_final/00023.jpg,466,662,726,922
699,/home/dziurawy-beret/houzz_final/00023.jpg,222,418,470,666
700,/home/dziurawy-beret/houzz_final/00023.jpg,226,422,738,934
701,/home/dziurawy-beret/houzz_final/00023.jpg,485,681,97,293
702,/home/dziurawy-beret/houzz_final/00023.jpg,161,357,316,512
703,/home/dziurawy-beret/houzz_final/00023.jpg,338,534,10,206
704,/home/dziurawy-beret/houzz_final/00023.jpg,160,356,256,452
705,/home/dziurawy-beret/houzz_final/00023.jpg,546,742,578,774
706,/home/dziurawy-beret/houzz_final/00023.jpg,251,447,311,507
707,/home/dziurawy-beret/houzz_final/00023.jpg,536,732,792,988
708,/home/dziurawy-beret/houzz_final/00023.jpg,56,252,331,527
709,/home/dziurawy-beret/houzz_final/00023.jpg,216,412,575,771
710,/home/dziurawy-beret/houzz_final/00023.jpg,100,296,240,436
711,/home/dziurawy-beret/houzz_final/00023.jpg,484,680,700,896
712,/home/dziurawy-beret/houzz_final/00023.jpg,236,432,616,812
713,/home/dziurawy-beret/houzz_final/00023.jpg,36,232,408,604
714,/home/dziurawy-beret/houzz_final/00023.jpg,526,722,709,905
715,/home/dziurawy-beret/houzz_final/00023.jpg,363,559,84,280
716,/home/dziurawy-beret/houzz_final/00023.jpg,79,275,254,450
717,/home/dziurawy-beret/houzz_final/00023.jpg,513,709,525,721
718,/home/dziurawy-beret/houzz_final/00023.jpg,442,638,172,368
719,/home/dziurawy-beret/houzz_final/00023.jpg,305,501,618,814
